NR_ZONA,NR_LOCAL_VOTACAO,votos_cristovam,endereco,nome,total_validos,share,NM_LOCAL_VOTACAO,lat,lon
18,1350,292,QUADRA 02 AREA ESPECIAL 03 BAIRRO SÃO BARTOLOMEU,CENTRO DE ENSINO MIGUEL ARCANJO,3294,8.864602307225258,CENTRO DE ENSINO FUNDAMENTAL MIGUEL ARCANJO,-15.892431,-47.7814225
3,1520,288,QNL 16  VIA 02 LOTE 1,ESCOLA CLASSE N 53,4486,6.4199732501114575,ESCOLA CLASSE 53,-15.8312978,-48.0884265
8,1759,287,EQNM 06/08 ,ESCOLA CLASSE 11,3088,9.294041450777202,ESCOLA CLASSE 11,-15.8057371,-48.1130341
9,1317,284,QE 07 AE Q (AO LADO DO CEF 02),CILG -CENTRO INTERESCOLAR DE LINGUAS,3104,9.149484536082474,CILG -CENTRO INTERESCOLAR DE LINGUAS,-15.8160263,-47.9784659
2,1570,284,"QUADRA 25 CONJUNTO A LOTE 18/19, AVENIDA TRANSVERSAL",CENTRO DE ENSINO FUNDAMENTAL 05 DO PARANOA,3458,8.212839791787161,,,
6,1759,275,COND VALE DO SOL DF 134 AREA ESPECIAL LT 1/6,ESCOLA CLASSE VALE DO SOL,2258,12.178919397697078,ESCOLA CLASSE VALE DO SOL,-15.6543682,-47.6514303
21,1074,274,QR 507 CONJUNTO 07 LOTE 1,CENTRO DE ENSINO FUNDAMENTAL 507 DE SAMAMBAIA,3688,7.429501084598698,CENTRO DE ENSINO FUNDAMENTAL 507 DE SAMAMBAIA,-15.8913446,-48.0976977
9,1198,273,QE 7 LT J AREA ESPECIAL,ESCOLA CLASSE 3,2950,9.254237288135593,ESCOLA CLASSE 3,-15.8196194,-47.9794669
6,1287,273,DF 128 KM 8 BICA DO DER,ESCOLA CLASSE ALTAMIR,2494,10.946271050521252,ESCOLA CLASSE ALTAMIR,-15.6332525,-47.6811145
14,1562,272,CAMPUS UNIVERSITARIO DARCY RIBEIRO,UNB - PAVILHAO JOAO CALMON,2336,11.643835616438356,UNB - PAVILHAO JOAO CALMON,-15.75865,-47.8703298
5,1163,269,QUADRA 14 AREA ESPECIAL RUA 5,CENTRO DE ENSINO ESPECIAL Nº 01,2820,9.539007092198581,CENTRO DE ENSINO ESPECIAL Nº 01,-15.6504349,-47.7790945
14,1481,268,SGAN 606 MODULO G/H,CEAN - CENTRO DE ENSINO MEDIO ASA NORTE,2974,9.011432414256893,CEAN - CENTRO DE ENSINO MEDIO ASA NORTE,-15.7666951,-47.8754442
17,1163,266,QUADRA 02 AREA ESPECIAL SETOR NORTE,ESCOLA CLASSE 15,3504,7.591324200913243,ESCOLA CLASSE 15,-16.0036568,-48.061133
19,1260,265,"QNG 09/11, LT 01/02",COLÉGIO IDEAL,3642,7.276221856123009,COLÉGIO IDEAL,-15.8014501,-48.0636285
19,1295,264,RUA 10 CH 323/1,INSTITUTO EDUCACIONAL MONTESQUIEU,3016,8.753315649867375,INSTITUTO EDUCACIONAL MONTESQUIEU,-15.7975627,-48.045581
21,1198,263,QR 519 AREA ESPECIAL 1 SAMAMBAIA SUL,CENTRO DE ENSINO FUNDAMENTAL 519 DE SAMAMBAIA,3078,8.544509421702404,CENTRO DE ENSINO FUNDAMENTAL 519 DE SAMAMBAIA,-15.8970153,-48.1149781
19,1023,260,QNH 06 AREA ESPECIAL,ESCOLA CLASSE N 12,3778,6.881948120698782,ESCOLA CLASSE N 12,-15.8061086,-48.0799564
5,1350,259,ROD DF 150 KM 12 CD ENGENHO VELHO,ESCOLA CLASSE ENGENHO VELHO,2630,9.847908745247148,ESCOLA CLASSE ENGENHO VELHO,-15.6016908,-47.8695073
8,1953,258,EQNM 24/26,ESCOLA CLASSE 13,3234,7.977736549165121,ESCOLA CLASSE 13,-15.7982742,-48.1117395
2,1473,257,AE S/N GRANJA DO TORTO,ESCOLA CLASSE GRANJA DO TORTO,3596,7.146829810901001,ESCOLA CLASSE GRANJA DO TORTO,-15.7052464,-47.9118782
3,1350,256,QNJ 18 AREA ESPECIAL N 10,ESCOLA CLASSE N 29,3320,7.710843373493977,ESCOLA CLASSE 29,-15.814946,-48.0859836
10,1074,251,COMBINADO AGROURBANO I (CAUB I) IPE/RIACHO FUNDO,CENTRO DE ENSINO AGROURBANO,2258,11.116031886625333,CENTRO EDUCACIONAL AGROURBANO IPÊ,-15.9473325,-48.0148775
5,1651,249,QUADRA 15 AREA ESPECIAL 02,ESCOLA CLASSE 04,2416,10.306291390728477,ESCOLA CLASSE 04,-15.6462723,-47.777033
6,1228,248,BR 020 DF 019 NUCLEO RURAL TAQUARA,CENTRO EDUCACIONAL TAQUARA,2562,9.679937548790008,CENTRO EDUCACIONAL TAQUARA,-15.6334555,-47.5221482
10,1368,246,QN 05 ÁREA ESPECIAL 07,ESCOLA CLASSE 02 DO RIACHO FUNDO I,2842,8.655876143560873,ESCOLA CLASSE 02 DO RIACHO FUNDO I,-15.8819836,-48.0154765
3,1660,246,EQNL 17/19 AREA ESPECIAL,CENTRO DE EDUCAÇÃO INFANTIL 06,3470,7.089337175792506,CENTRO DE EDUCAÇÃO INFANTIL 06,-15.8194516,-48.0890817
5,1732,245,AV CENTRAL AE VILA RABELO,ESCOLA CLASSE 17 VILA RABELO,3130,7.827476038338658,ESCOLA CLASSE 17 VILA RABELO,-15.6233148,-47.847149
16,1392,241,AE N 03,ESCOLA CLASSE N 01,2574,9.362859362859362,ESCOLA CLASSE N 01,-15.6817622,-48.2019094
8,1716,240,EQNN 03/05,ESCOLA CLASSE 26,2440,9.836065573770492,ESCOLA CLASSE 26,-15.8127135,-48.114328
16,1538,239,"ZR DF 001 (EPCT) DF 430, RODEADOR",CENTRO EDUCACIONAL IRMÃ MARIA REGINA VELANES RÉGIS,2144,11.147388059701493,CENTRO EDUCACIONAL IRMÃ MARIA REGINA VELANES RÉGIS,-15.6753482,-48.1030879
10,1104,237,3 AVENIDA AE 06 LOTES H/N,ESCOLA CLASSE N 3,2812,8.428165007112376,ESCOLA CLASSE N 3,-15.8742001,-47.9739772
15,1392,237,QS 06 CONJUNTO 430,ESCOLA CLASSE VILA AREAL,2822,8.398299078667613,ESCOLA CLASSE VILA AREAL,-15.859955,-48.025274
6,1546,237,ENTRE AV. CONTORNO/AV. INDEPENDÊNCIA - SETOR HOSPITALAR,ESCOLA TÉCNICA DE SAÚDE DE PLANALTINA,2096,11.307251908396946,ESCOLA TÉCNICA DE SAÚDE DE PLANALTINA,-15.6246916,-47.655052
6,1295,233,DF 130 KM 18-NÚCLEO RURAL SANTOS DUMONT,ESCOLA CLASSE SANTOS DUMONT,1792,13.002232142857142,ESCOLA CLASSE SANTOS DUMONT,-15.678664,-47.6481146
20,1023,233,QNN 14   A.E,CENTRO DE ENSINO MEDIO 04,2840,8.204225352112676,CENTRO DE ENSINO MEDIO 04,-15.8315156,-48.1074836
17,1244,231,QUADRA A LOTE B VILA RORIZ SETOR OESTE,ESCOLA CLASSE 28,2740,8.43065693430657,ESCOLA CLASSE 28,-16.0071482,-48.0829789
2,1554,230,QUADRA 27 CONJUNTO A LOTES 06/07,CENTRO DE ENSINO FUNDAMENTAL ABC,2382,9.655751469353484,CENTRO DE ENSINO FUNDAMENTAL ABC,-15.7661804,-47.7804049
15,1554,229,"QS 01, RUA 212, LOTES 11, 13 E 15",FACULDADE ANHANGUERA DE BRASÍLIA,2156,10.621521335807051,,,
4,1597,226,RUA DAS ADALIAS LOTES 2/6 - DVO - CIDADE NOVA,CENTRO DE ENSINO GESNER TEIXEIRA,2960,7.635135135135135,CENTRO DE ENSINO GESNER TEIXEIRA,-16.04882275,-48.04725548
15,1619,223,"RUA 25 NORTE, LOTE 04",COLÉGIO VISÃO,2506,8.898643256185155,COLÉGIO VISÃO,-15.8376554,-48.0304727
21,1066,223,QR 317 AREA ESPECIAL 3 LOTE 11,ESCOLA CLASSE 317 DE SAMAMBAIA,2922,7.631759069130732,ESCOLA CLASSE 317 DE SAMAMBAIA,-15.8911956,-48.1109533
3,1643,219,QNM 36 CONJUNTO B-2 LOTE 60 - VILA MUTIRAO,CENTRO DE EDUCAÇÃO INFANTIL 03,3212,6.8181818181818175,CENTRO DE EDUCAÇÃO INFANTIL 03,-15.8069295,-48.0979217
9,1279,219,SETOR CENTRAL  AE 03 - VILA ESTRUTURAL,CENTRO ENSINO FUNDAMENTAL 01 - VILA ESTRUTURAL,10040,2.181274900398406,CENTRO ENSINO EDUCACIONAL 01 - VILA ESTRUTURAL(MILITAR),-15.7831601,-47.9974603
16,1457,218,ÁREA ESPECIAL 07 QUADRA 02 - SETOR TRADICIONAL,CENTRO INTERESCOLAR DE LINGUAS DE BRAZLANDIA - CILB,2290,9.519650655021834,CENTRO INTERESCOLAR DE LINGUAS DE BRAZLANDIA - CILB,-15.6859633,-48.2019204
15,1562,214,AVENIDA ARAUCÁRIAS N. 4400,FACULDADE PROCESSUS - CAMPUS II,2232,9.587813620071685,FACULDADE PROCESSUS - CAMPUS II,-15.83388909,-48.04531519
15,1180,207,ECNA 01/02 ÁREA ESPECIAL S/ N,CENTRO DE EDUCAÇÃO INFANTIL Nº 04 (ESCOLA CLASSE Nº 23),2516,8.227344992050874,CENTRO DE EDUCAÇÃO INFANTIL Nº 04 (ESCOLA CLASSE Nº 23),-15.8269269,-48.0577638
16,1333,205,AE N. 01,ESCOLA CLASSE N. 05 - GB,1972,10.39553752535497,ESCOLA CLASSE N. 05 - GB,-15.6876376,-48.1915164
17,1198,203,EQ. 55/56 AE 02 SETOR CENTRAL,CENTRO DE ENSINO ESPECIAL DO GAMA,2500,8.12,CENTRO DE ENSINO ESPECIAL DO GAMA,-16.0146384,-48.062947
16,1619,202,AE N. 02 LT. M/N,CONGREGAÇÃO IRMÃS OBLATAS DO MENINO JESUS,1928,10.477178423236515,CONGREGAÇÃO IRMÃS OBLATAS DO MENINO JESUS,-15.6725622,-48.1921784
5,1490,201,ROD DF 205 OESTE KM 06 COMUNIDADE BOA VISTA,ESCOLA CLASSE BOA VISTA,1694,11.865407319952775,ESCOLA CLASSE BOA VISTA,-15.5883233,-47.922365
9,1210,200,QE 20 LT A AREA ESPECIAL,CENTRO DE ENSINO ESPECIAL 1,2154,9.285051067780872,CENTRO DE ENSINO ESPECIAL 1,-15.8189486,-47.9859579
16,1295,199,QNP 21 AREA ESPECIAL - SETOR HABITACIONAL SOL NASCENTE,CENTRO DE ENSINO FUNDAMENTAL 28,2934,6.78254942058623,CENTRO DE ENSINO FUNDAMENTAL 28,-15.8114953,-48.1395604
9,1180,197,QE 46 AE 05,CENTRO DE ENSINO FUNDAMENTAL 10,2844,6.926863572433192,CENTRO DE ENSINO FUNDAMENTAL 10,-15.8510608,-47.9627426
3,1635,194,EQNJ 23/25 AREA ESPECIAL,CENTRO DE EDUCAÇÃO INFANTIL 05,2472,7.84789644012945,CENTRO DE EDUCAÇÃO INFANTIL 05,-15.8153,-48.0816882
19,1279,194,RUA 06 CH. 276,COLÉGIO VITÓRIA RÉGIA (ANTIGO COLÉGIO MAXIMUS),2394,8.103592314118629,COLÉGIO VITÓRIA RÉGIA UNIDADE 4 (ANTIGO COLÉGIO MAXIMUS),-15.8092108,-48.0247176
19,1139,193,QND 59 ÁREA ESPECIAL Nº 37,CENTRO DE EDUCAÇÃO INFANTIL Nº 02 (ESCOLA CLASSE Nº 30),2198,8.780709736123748,CENTRO DE EDUCAÇÃO INFANTIL Nº 02 (ESCOLA CLASSE Nº 30),-15.8002445,-48.0576871
9,1368,191,QE 42 AE 01,ESCOLA PADRE DI FRANCIA,2302,8.297132927888793,ESCOLA  CLASSE 03  (ANTIGO PADRE DI FRANCIA),-15.8464637,-47.9668542
16,1198,189,NRAG - NUCLEO RURAL ALEXANDRE GUSMAO KM 16 BR 070 INCRA 09,CENTRO EDUCACIONAL INCRA 09,2238,8.445040214477212,CENTRO EDUCACIONAL INCRA 09,-15.7842501,-48.1939626
15,1473,188,"QNA 39, A/E",ESCOLA CLASSE 19 DE TAGUATINGA,2162,8.695652173913043,ESCOLA CLASSE 19 DE TAGUATINGA,-15.82275654,-48.05683838
6,1619,187,LOTE 01 VIA WL 01-SRN,ESCOLA CLASSE 09,1798,10.400444938820911,ESCOLA CLASSE 09,-15.6104549,-47.6451059
9,1171,186,QE 38 CONJ. D AE 12,ESCOLA CLASSE 7,2612,7.120980091883614,ESCOLA CLASSE 7,-15.8477828,-47.9699566
15,1600,184,AVENIDA JEQUITIBÁ N. 325,COLÉGIO IDEAL,2004,9.181636726546905,COLÉGIO IDEAL,-15.84045103,-48.0372573
